Date,Location,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,Coordinates
2017-04-28,Brisbane,13.0,25.3,0.0,S,26.0,WSW,S,7.0,11.0,58.0,46.0,1017.2,1014.7,16.3,24.5,No,No,"(-27.4698, 153.0251)"
2017-04-29,Brisbane,15.3,26.3,0.0,SW,20.0,SSW,SSW,7.0,7.0,53.0,35.0,1020.2,1016.8,20.4,25.4,No,No,"(-27.4698, 153.0251)"
2017-04-30,Brisbane,13.6,25.8,0.0,E,19.0,SW,E,6.0,7.0,65.0,52.0,1021.2,1017.8,19.5,24.5,No,No,"(-27.4698, 153.0251)"
2017-05-01,Brisbane,15.1,26.8,0.0,NE,20.0,SW,E,4.0,9.0,67.0,53.0,1021.9,1018.3,20.7,24.7,No,No,"(-27.4698, 153.0251)"
2017-05-02,Brisbane,15.7,27.5,0.0,NE,15.0,SW,NE,4.0,7.0,77.0,45.0,1020.4,1017.0,20.2,25.6,No,No,"(-27.4698, 153.0251)"
2017-05-03,Brisbane,18.1,27.5,0.0,ESE,30.0,SW,ESE,6.0,11.0,71.0,60.0,1021.4,1020.3,22.5,24.5,No,No,"(-27.4698, 153.0251)"
2017-05-04,Brisbane,17.0,23.6,0.0,SE,35.0,S,SE,7.0,11.0,64.0,61.0,1026.6,1024.6,22.0,22.6,No,No,"(-27.4698, 153.0251)"
2017-05-05,Brisbane,15.1,24.8,0.0,SE,35.0,SSW,ESE,6.0,15.0,63.0,48.0,1028.6,1025.3,20.4,22.3,No,No,"(-27.4698, 153.0251)"
2017-05-06,Brisbane,14.7,24.9,0.0,SSE,26.0,SSW,ESE,6.0,9.0,65.0,46.0,1026.5,1022.8,20.6,23.8,No,No,"(-27.4698, 153.0251)"
2017-05-07,Brisbane,16.4,26.4,0.0,E,20.0,SW,SE,6.0,4.0,66.0,47.0,1023.8,1020.3,19.9,25.6,No,No,"(-27.4698, 153.0251)"
2017-05-08,Brisbane,14.8,22.0,0.0,ESE,26.0,SW,SE,2.0,13.0,74.0,66.0,1023.2,1020.7,18.9,21.0,No,Yes,"(-27.4698, 153.0251)"
2017-05-09,Brisbane,16.4,23.5,18.0,SE,35.0,SSE,ESE,6.0,15.0,67.0,53.0,1022.5,1019.8,20.7,22.1,Yes,No,"(-27.4698, 153.0251)"
2017-05-10,Brisbane,16.2,19.5,0.6,W,19.0,S,SW,2.0,6.0,75.0,82.0,1020.6,1018.2,17.7,17.5,No,Yes,"(-27.4698, 153.0251)"
2017-05-11,Brisbane,14.3,24.7,2.8,S,24.0,WSW,SSE,6.0,6.0,62.0,49.0,1021.4,1018.4,19.4,23.5,Yes,No,"(-27.4698, 153.0251)"
2017-05-12,Brisbane,14.6,23.9,0.0,ESE,28.0,SW,ESE,4.0,9.0,73.0,57.0,1023.9,1020.9,18.3,22.4,No,No,"(-27.4698, 153.0251)"
2017-05-13,Brisbane,16.5,23.1,0.0,ENE,22.0,WSW,SE,6.0,9.0,73.0,77.0,1023.1,1020.2,19.0,20.4,No,No,"(-27.4698, 153.0251)"
2017-05-14,Brisbane,17.1,21.9,0.2,SSW,15.0,SSW,ESE,6.0,4.0,83.0,78.0,1018.4,1015.1,19.1,20.9,No,No,"(-27.4698, 153.0251)"
2017-05-15,Brisbane,16.1,26.4,0.4,W,30.0,NW,W,4.0,11.0,72.0,40.0,1015.6,1012.3,21.0,26.1,No,No,"(-27.4698, 153.0251)"
2017-05-16,Brisbane,12.3,26.0,0.2,WNW,24.0,SSW,WNW,4.0,7.0,63.0,33.0,1018.5,1015.7,18.4,25.5,No,No,"(-27.4698, 153.0251)"
2017-05-17,Brisbane,12.8,25.0,0.0,E,19.0,SW,ENE,4.0,11.0,62.0,54.0,1022.5,1020.3,18.2,23.9,No,No,"(-27.4698, 153.0251)"
2017-05-18,Brisbane,15.8,23.6,0.0,E,24.0,SE,E,6.0,9.0,72.0,57.0,1024.7,1022.4,20.4,22.4,No,Yes,"(-27.4698, 153.0251)"
2017-05-19,Brisbane,17.2,20.7,10.6,WSW,13.0,WSW,SE,4.0,6.0,93.0,91.0,1023.7,1019.4,18.7,19.8,Yes,Yes,"(-27.4698, 153.0251)"
2017-05-20,Brisbane,16.5,25.0,3.0,WNW,13.0,SW,NE,6.0,4.0,79.0,69.0,1019.1,1015.9,20.2,23.0,Yes,No,"(-27.4698, 153.0251)"
2017-05-21,Brisbane,16.1,25.8,0.0,SW,19.0,SSW,NNW,4.0,4.0,86.0,62.0,1019.7,1017.5,20.0,25.4,No,No,"(-27.4698, 153.0251)"
2017-05-22,Brisbane,16.3,25.9,0.2,E,19.0,SW,ESE,6.0,9.0,92.0,61.0,1022.5,1019.2,18.4,24.5,No,No,"(-27.4698, 153.0251)"
2017-05-23,Brisbane,15.4,26.9,0.0,WSW,15.0,SW,N,6.0,4.0,78.0,53.0,1022.5,1018.1,19.9,25.6,No,No,"(-27.4698, 153.0251)"
2017-05-24,Brisbane,15.8,27.7,0.0,W,15.0,WSW,NW,7.0,7.0,91.0,45.0,1020.2,1014.9,18.4,27.3,No,No,"(-27.4698, 153.0251)"
2017-05-25,Brisbane,13.7,24.9,0.2,E,20.0,SW,E,6.0,6.0,65.0,53.0,1019.4,1017.2,19.5,23.1,No,No,"(-27.4698, 153.0251)"
2017-05-26,Brisbane,14.8,25.0,0.0,NE,15.0,SW,ENE,6.0,6.0,72.0,57.0,1021.6,1017.9,19.5,23.3,No,No,"(-27.4698, 153.0251)"
2017-05-27,Brisbane,13.5,24.6,0.0,NE,19.0,SW,NE,6.0,7.0,75.0,62.0,1022.3,1018.7,18.3,23.0,No,No,"(-27.4698, 153.0251)"
2017-05-28,Brisbane,13.4,25.7,0.0,NNE,15.0,SSW,NE,6.0,7.0,85.0,60.0,1019.6,1015.9,16.5,24.3,No,No,"(-27.4698, 153.0251)"
2017-05-29,Brisbane,13.5,26.4,0.0,W,20.0,SSE,W,4.0,7.0,72.0,35.0,1019.1,1017.3,19.3,25.6,No,No,"(-27.4698, 153.0251)"
2017-05-30,Brisbane,13.0,25.1,0.0,WSW,17.0,SW,WNW,4.0,4.0,54.0,43.0,1023.1,1019.8,17.5,24.5,No,No,"(-27.4698, 153.0251)"
2017-05-31,Brisbane,11.2,22.4,0.0,WSW,28.0,WSW,WSW,9.0,6.0,38.0,26.0,1023.2,1020.6,16.1,22.3,No,No,"(-27.4698, 153.0251)"
2017-06-01,Brisbane,10.4,21.7,0.0,SSE,31.0,SW,S,7.0,7.0,54.0,43.0,1028.3,1025.6,14.8,21.0,No,No,"(-27.4698, 153.0251)"
2017-06-02,Brisbane,11.2,22.8,0.0,WSW,22.0,SW,S,9.0,7.0,53.0,39.0,1029.1,1025.1,16.3,22.1,No,No,"(-27.4698, 153.0251)"
2017-06-03,Brisbane,10.7,23.5,0.0,WSW,20.0,WSW,SW,7.0,7.0,58.0,45.0,1026.5,1022.8,16.7,22.8,No,No,"(-27.4698, 153.0251)"
2017-06-04,Brisbane,11.8,23.8,0.0,S,17.0,SW,SSE,7.0,6.0,63.0,45.0,1025.0,1021.1,17.2,23.2,No,No,"(-27.4698, 153.0251)"
2017-06-05,Brisbane,10.5,23.6,0.2,SSW,19.0,SW,SSW,6.0,4.0,72.0,38.0,1024.5,1020.3,16.0,23.1,No,No,"(-27.4698, 153.0251)"
2017-06-06,Brisbane,10.8,22.6,0.0,W,28.0,SSW,W,2.0,9.0,64.0,22.0,1021.4,1016.5,17.4,22.3,No,No,"(-27.4698, 153.0251)"
2017-06-07,Brisbane,9.7,20.2,0.0,SW,24.0,WSW,W,9.0,7.0,46.0,28.0,1018.9,1016.0,14.5,19.9,No,No,"(-27.4698, 153.0251)"
2017-06-08,Brisbane,9.4,21.8,0.0,W,20.0,SW,WSW,7.0,6.0,54.0,38.0,1020.2,1017.7,15.0,21.1,No,No,"(-27.4698, 153.0251)"
2017-06-09,Brisbane,10.9,23.2,0.0,W,19.0,SW,SW,6.0,7.0,58.0,52.0,1021.6,1019.5,17.4,22.0,No,No,"(-27.4698, 153.0251)"
2017-06-10,Brisbane,15.2,22.9,0.0,SE,26.0,S,SE,6.0,11.0,61.0,61.0,1024.3,1022.0,19.6,21.0,No,Yes,"(-27.4698, 153.0251)"
2017-06-11,Brisbane,15.3,21.1,18.8,SSW,17.0,SW,WSW,4.0,6.0,94.0,87.0,1023.7,1020.6,16.0,20.2,Yes,Yes,"(-27.4698, 153.0251)"
2017-06-12,Brisbane,13.9,22.4,14.6,SW,24.0,WSW,SSW,6.0,6.0,83.0,63.0,1021.0,1017.1,17.8,22.0,Yes,Yes,"(-27.4698, 153.0251)"
2017-06-13,Brisbane,14.3,18.9,6.0,SSE,39.0,SW,S,6.0,9.0,90.0,90.0,1019.1,1019.7,15.9,17.0,Yes,Yes,"(-27.4698, 153.0251)"
2017-06-14,Brisbane,15.8,20.3,10.2,SSE,28.0,SSW,SSE,7.0,7.0,73.0,92.0,1023.2,1022.7,18.9,18.8,Yes,Yes,"(-27.4698, 153.0251)"
2017-06-15,Brisbane,14.8,22.9,24.8,SE,35.0,SW,SSE,6.0,9.0,75.0,62.0,1025.1,1021.5,17.6,21.7,Yes,No,"(-27.4698, 153.0251)"
2017-06-16,Brisbane,14.8,24.1,0.0,ESE,20.0,SW,SE,4.0,7.0,74.0,69.0,1022.6,1019.8,19.4,22.1,No,No,"(-27.4698, 153.0251)"
2017-06-17,Brisbane,17.1,24.6,0.0,WSW,19.0,SW,SSW,4.0,7.0,80.0,64.0,1020.4,1016.8,19.3,23.9,No,No,"(-27.4698, 153.0251)"
2017-06-18,Brisbane,13.9,23.6,0.2,WSW,26.0,SW,S,7.0,11.0,70.0,48.0,1020.1,1018.3,18.8,22.6,No,No,"(-27.4698, 153.0251)"
2017-06-19,Brisbane,15.4,22.7,0.0,SW,28.0,SSW,SSW,9.0,7.0,62.0,55.0,1021.9,1020.3,19.3,22.3,No,No,"(-27.4698, 153.0251)"
2017-06-20,Brisbane,15.8,21.0,0.0,SSW,24.0,SSW,S,7.0,7.0,66.0,62.0,1022.4,1020.7,17.9,20.0,No,No,"(-27.4698, 153.0251)"
2017-06-21,Brisbane,12.2,23.4,0.0,WSW,20.0,SW,SSW,7.0,6.0,61.0,44.0,1023.4,1021.3,17.2,23.3,No,No,"(-27.4698, 153.0251)"
2017-06-22,Brisbane,13.7,22.7,0.0,SE,20.0,SW,ESE,6.0,4.0,62.0,55.0,1026.0,1022.4,17.8,20.5,No,No,"(-27.4698, 153.0251)"
2017-06-23,Brisbane,10.3,23.7,0.0,W,24.0,SW,W,6.0,9.0,71.0,37.0,1023.3,1018.4,15.2,23.1,No,No,"(-27.4698, 153.0251)"
2017-06-24,Brisbane,10.4,24.5,0.0,S,17.0,S,WNW,2.0,2.0,75.0,33.0,1018.6,1015.4,14.3,24.0,No,No,"(-27.4698, 153.0251)"
2017-06-25,Brisbane,11.0,24.2,0.0,ENE,20.0,SSW,NNE,2.0,7.0,68.0,53.0,1020.5,1017.3,15.9,22.6,No,No,"(-27.4698, 153.0251)"
2017-01-01,Cairns,24.1,32.9,0.0,ENE,33.0,SE,ENE,11.0,22.0,62.0,64.0,1004.4,1001.4,30.7,31.9,No,No,"(-16.9167, 145.7667)"
2017-01-02,Cairns,25.5,33.4,1.0,SSE,31.0,NNW,SW,2.0,4.0,79.0,84.0,1005.5,1003.0,28.3,28.9,No,Yes,"(-16.9167, 145.7667)"
2017-01-03,Cairns,24.3,32.0,15.2,N,31.0,W,NW,7.0,6.0,80.0,90.0,1006.1,1003.7,28.1,27.4,Yes,Yes,"(-16.9167, 145.7667)"
2017-01-04,Cairns,24.6,32.5,13.4,NNE,35.0,SW,NNE,2.0,15.0,79.0,75.0,1006.5,1003.9,28.1,30.0,Yes,Yes,"(-16.9167, 145.7667)"
2017-01-05,Cairns,24.6,30.5,29.6,W,35.0,ESE,NNE,9.0,13.0,83.0,83.0,1006.4,1002.8,28.1,28.5,Yes,Yes,"(-16.9167, 145.7667)"
2017-01-06,Cairns,23.0,31.7,54.0,NW,39.0,W,WSW,11.0,9.0,77.0,63.0,1003.9,1000.7,27.1,30.4,Yes,Yes,"(-16.9167, 145.7667)"
2017-01-07,Cairns,24.3,32.1,23.0,N,33.0,SSE,NNE,6.0,13.0,75.0,70.0,1003.3,1000.1,29.3,30.6,Yes,Yes,"(-16.9167, 145.7667)"
2017-01-08,Cairns,24.5,30.4,44.4,ENE,31.0,S,E,11.0,19.0,85.0,76.0,1005.2,1003.2,26.7,29.8,Yes,No,"(-16.9167, 145.7667)"
2017-01-09,Cairns,25.5,31.7,0.0,SSE,33.0,SSE,NE,11.0,19.0,87.0,72.0,1007.7,1004.4,26.6,31.2,No,Yes,"(-16.9167, 145.7667)"
2017-01-10,Cairns,24.8,29.8,3.2,SSE,33.0,SSE,SE,22.0,9.0,90.0,89.0,1008.8,1005.9,26.3,27.4,Yes,Yes,"(-16.9167, 145.7667)"
2017-01-11,Cairns,24.8,32.4,77.8,E,31.0,SE,E,13.0,22.0,86.0,74.0,1009.2,1005.8,29.8,31.2,Yes,Yes,"(-16.9167, 145.7667)"
2017-01-12,Cairns,25.3,30.7,32.0,S,31.0,N,N,15.0,17.0,85.0,72.0,1009.2,1006.8,28.6,29.9,Yes,No,"(-16.9167, 145.7667)"
2017-01-13,Cairns,25.4,31.8,0.2,NNE,26.0,SE,NNE,7.0,17.0,76.0,73.0,1011.1,1008.0,29.9,31.1,No,No,"(-16.9167, 145.7667)"
2017-01-14,Cairns,25.3,31.8,0.6,NE,26.0,SE,NNE,4.0,15.0,78.0,72.0,1010.2,1007.6,29.5,30.6,No,No,"(-16.9167, 145.7667)"
2017-01-15,Cairns,25.0,32.8,1.0,S,31.0,SSE,NNE,9.0,13.0,78.0,72.0,1009.1,1006.5,29.4,30.2,No,Yes,"(-16.9167, 145.7667)"
2017-01-16,Cairns,23.0,31.5,6.6,NNE,30.0,SE,NE,11.0,15.0,69.0,73.0,1009.6,1008.0,28.5,30.3,Yes,Yes,"(-16.9167, 145.7667)"
2017-01-17,Cairns,24.3,32.0,17.4,ESE,33.0,SE,NE,9.0,20.0,86.0,67.0,1013.6,1009.8,26.9,31.5,Yes,Yes,"(-16.9167, 145.7667)"
2017-01-18,Cairns,24.3,31.6,39.2,SSW,35.0,SE,E,15.0,22.0,80.0,63.0,1013.3,1009.5,28.6,30.4,Yes,Yes,"(-16.9167, 145.7667)"
2017-01-19,Cairns,22.6,32.1,1.6,ENE,31.0,SE,NNE,13.0,19.0,67.0,62.0,1011.3,1007.5,28.4,31.3,Yes,No,"(-16.9167, 145.7667)"
2017-01-20,Cairns,22.7,32.4,0.0,NE,28.0,SE,N,9.0,17.0,68.0,61.0,1010.0,1006.2,28.7,31.4,No,Yes,"(-16.9167, 145.7667)"
2017-01-21,Cairns,23.9,32.5,3.6,NNE,30.0,N,N,6.0,13.0,73.0,73.0,1009.3,1006.1,30.5,30.3,Yes,No,"(-16.9167, 145.7667)"
2017-01-22,Cairns,24.7,32.5,0.0,NE,31.0,SE,NE,13.0,19.0,71.0,70.0,1009.6,1007.8,30.3,31.3,No,No,"(-16.9167, 145.7667)"
2017-01-23,Cairns,25.6,33.4,0.0,ENE,35.0,SSE,ESE,13.0,26.0,74.0,58.0,1011.1,1009.2,29.5,32.9,No,No,"(-16.9167, 145.7667)"
2017-01-24,Cairns,25.0,33.6,0.0,E,37.0,SSE,E,13.0,26.0,71.0,61.0,1012.5,1009.3,30.3,32.9,No,No,"(-16.9167, 145.7667)"
2017-01-25,Cairns,25.1,34.1,0.0,ESE,35.0,SSE,E,13.0,24.0,71.0,60.0,1012.1,1009.0,30.3,32.2,No,No,"(-16.9167, 145.7667)"
2017-01-26,Cairns,25.3,30.6,0.0,SSE,41.0,SSE,W,15.0,9.0,93.0,81.0,1011.7,1009.0,25.8,28.1,No,Yes,"(-16.9167, 145.7667)"
2017-01-27,Cairns,23.4,33.5,6.4,E,37.0,S,E,17.0,19.0,68.0,53.0,1010.4,1008.0,29.5,33.1,Yes,No,"(-16.9167, 145.7667)"
2017-01-28,Cairns,25.5,34.2,0.0,E,37.0,SSE,E,15.0,30.0,68.0,59.0,1011.8,1008.9,30.4,33.0,No,No,"(-16.9167, 145.7667)"
2017-01-29,Cairns,25.7,33.3,0.8,SE,50.0,SSE,ESE,19.0,31.0,72.0,60.0,1011.2,1008.2,30.0,32.4,No,No,"(-16.9167, 145.7667)"
2017-01-30,Cairns,25.5,33.8,0.2,ESE,41.0,SSE,ESE,22.0,31.0,67.0,56.0,1009.4,1006.5,30.5,32.5,No,Yes,"(-16.9167, 145.7667)"
2017-01-31,Cairns,25.2,31.2,3.6,SSE,37.0,S,SE,19.0,19.0,91.0,82.0,1009.0,1006.3,25.8,29.8,Yes,Yes,"(-16.9167, 145.7667)"
2017-02-01,Cairns,25.5,31.0,17.8,ENE,50.0,SSE,S,9.0,15.0,89.0,77.0,1011.7,1009.1,27.6,28.7,Yes,Yes,"(-16.9167, 145.7667)"
2017-02-02,Cairns,24.8,30.8,42.4,ENE,39.0,S,S,11.0,13.0,89.0,75.0,1011.4,1007.6,26.2,30.0,Yes,Yes,"(-16.9167, 145.7667)"
2017-02-03,Cairns,24.8,32.0,61.6,SE,50.0,SSE,SE,24.0,30.0,80.0,88.0,1009.6,1007.1,29.0,28.1,Yes,Yes,"(-16.9167, 145.7667)"
2017-02-04,Cairns,24.0,32.0,55.8,SE,48.0,SSE,SE,15.0,30.0,83.0,83.0,1009.8,1007.5,27.9,27.0,Yes,Yes,"(-16.9167, 145.7667)"
2017-02-05,Cairns,24.3,30.4,102.0,E,41.0,W,ESE,11.0,24.0,95.0,76.0,1009.5,1005.7,24.8,29.5,Yes,Yes,"(-16.9167, 145.7667)"
2017-02-06,Cairns,23.7,31.6,48.2,SE,48.0,SSE,ESE,17.0,30.0,74.0,64.0,1008.9,1005.3,28.5,30.7,Yes,No,"(-16.9167, 145.7667)"
2017-02-07,Cairns,23.9,30.4,0.0,SE,48.0,S,ESE,15.0,20.0,80.0,90.0,1008.2,1006.1,27.8,28.0,No,Yes,"(-16.9167, 145.7667)"
2017-02-08,Cairns,24.3,32.2,10.4,SE,46.0,SSE,ESE,15.0,30.0,82.0,64.0,1009.0,1006.1,28.0,31.5,Yes,Yes,"(-16.9167, 145.7667)"
2017-02-09,Cairns,24.5,31.5,6.0,SE,50.0,S,SE,13.0,31.0,91.0,81.0,1009.2,1006.1,25.6,29.2,Yes,Yes,"(-16.9167, 145.7667)"
2017-02-10,Cairns,24.8,32.2,12.6,ESE,43.0,SSE,ESE,17.0,28.0,78.0,63.0,1009.4,1007.0,28.7,31.5,Yes,No,"(-16.9167, 145.7667)"
2017-02-11,Cairns,23.5,31.6,0.2,E,30.0,SSE,NE,13.0,17.0,73.0,67.0,1009.8,1007.2,29.4,30.1,No,No,"(-16.9167, 145.7667)"
2017-02-12,Cairns,23.5,31.8,0.0,N,28.0,ESE,N,6.0,15.0,69.0,69.0,1008.8,1005.2,29.4,30.4,No,No,"(-16.9167, 145.7667)"
2017-02-13,Cairns,24.6,35.0,0.0,W,46.0,W,N,9.0,17.0,60.0,74.0,1008.3,1004.7,31.4,32.4,No,No,"(-16.9167, 145.7667)"
2017-02-14,Cairns,28.2,35.5,0.0,W,52.0,SW,WSW,9.0,9.0,59.0,52.0,1009.6,1006.3,31.0,35.1,No,No,"(-16.9167, 145.7667)"
2017-02-15,Cairns,27.2,32.8,0.0,SSE,41.0,SSE,SSE,6.0,22.0,64.0,78.0,1009.8,1007.4,31.2,27.7,No,No,"(-16.9167, 145.7667)"
2017-02-16,Cairns,25.1,32.2,0.0,E,48.0,S,ESE,9.0,20.0,70.0,72.0,1011.0,1008.3,29.7,30.7,No,Yes,"(-16.9167, 145.7667)"
2017-02-17,Cairns,23.8,31.2,17.8,SE,37.0,SSW,SSE,9.0,28.0,85.0,74.0,1013.1,1011.1,25.5,28.9,Yes,No,"(-16.9167, 145.7667)"
2017-02-18,Cairns,24.1,31.1,0.0,ENE,28.0,SE,ENE,15.0,19.0,74.0,71.0,1012.4,1008.6,29.1,30.4,No,No,"(-16.9167, 145.7667)"
2017-02-19,Cairns,24.7,31.8,0.0,NNE,35.0,WNW,N,17.0,15.0,69.0,70.0,1010.3,1006.9,29.2,29.2,No,No,"(-16.9167, 145.7667)"
2017-02-20,Cairns,24.3,31.9,0.0,NE,26.0,NNW,ENE,4.0,17.0,68.0,67.0,1010.4,1008.0,28.9,31.4,No,No,"(-16.9167, 145.7667)"
2017-02-21,Cairns,24.7,31.9,0.0,SSE,37.0,SE,ENE,9.0,15.0,71.0,70.0,1012.6,1009.9,29.9,31.3,No,Yes,"(-16.9167, 145.7667)"
2017-02-22,Cairns,23.3,32.4,24.4,ESE,31.0,SE,ENE,9.0,20.0,81.0,66.0,1012.9,1010.1,27.4,31.5,Yes,Yes,"(-16.9167, 145.7667)"
2017-02-23,Cairns,24.3,33.0,3.8,SE,43.0,SSE,ESE,13.0,22.0,75.0,61.0,1013.7,1010.5,28.4,31.5,Yes,Yes,"(-16.9167, 145.7667)"
2017-02-24,Cairns,24.6,31.0,12.0,S,39.0,S,SSE,17.0,19.0,87.0,74.0,1013.1,1009.7,26.9,30.3,Yes,Yes,"(-16.9167, 145.7667)"
2017-02-25,Cairns,23.5,30.2,46.2,S,39.0,S,SSE,19.0,6.0,77.0,90.0,1011.3,1009.2,27.5,25.9,Yes,Yes,"(-16.9167, 145.7667)"
2017-02-26,Cairns,23.4,32.1,18.4,SE,46.0,SSE,SE,13.0,30.0,76.0,57.0,1010.5,1007.6,28.4,31.7,Yes,Yes,"(-16.9167, 145.7667)"
2017-02-27,Cairns,24.6,31.9,3.8,SE,48.0,SSE,SE,24.0,24.0,73.0,65.0,1011.5,1008.7,28.3,30.4,Yes,No,"(-16.9167, 145.7667)"
2017-02-28,Cairns,24.7,31.3,0.4,SE,59.0,SSE,SE,24.0,33.0,73.0,75.0,1010.8,1008.7,29.0,29.1,No,Yes,"(-16.9167, 145.7667)"
2017-03-01,Cairns,24.5,32.2,7.4,ESE,54.0,SSE,SE,22.0,35.0,76.0,61.0,1010.5,1007.5,28.6,31.5,Yes,Yes,"(-16.9167, 145.7667)"
2017-03-02,Cairns,24.8,30.9,11.4,S,39.0,NE,ESE,11.0,17.0,95.0,71.0,1009.7,1006.3,26.0,30.5,Yes,Yes,"(-16.9167, 145.7667)"
2017-03-03,Cairns,24.1,27.7,14.2,S,31.0,SSE,SSE,17.0,17.0,91.0,89.0,1010.1,1006.4,24.9,26.0,Yes,Yes,"(-16.9167, 145.7667)"
2017-03-04,Cairns,24.1,31.7,3.8,S,28.0,S,S,19.0,15.0,83.0,80.0,1008.8,1006.5,27.6,28.5,Yes,Yes,"(-16.9167, 145.7667)"
2017-03-05,Cairns,24.4,31.3,3.0,SSE,26.0,SSE,NE,19.0,15.0,91.0,71.0,1009.2,1006.4,24.9,30.7,Yes,No,"(-16.9167, 145.7667)"
2017-03-06,Cairns,24.7,31.9,0.2,NNE,24.0,SE,NNE,2.0,13.0,72.0,73.0,1010.0,1007.3,30.1,31.0,No,No,"(-16.9167, 145.7667)"
2017-03-07,Cairns,24.3,32.4,0.0,N,24.0,SE,NNE,11.0,13.0,77.0,71.0,1010.9,1007.1,30.0,31.5,No,No,"(-16.9167, 145.7667)"
2017-03-08,Cairns,25.6,32.2,0.0,NE,28.0,SSE,NE,13.0,15.0,79.0,76.0,1011.2,1006.4,29.0,30.2,No,Yes,"(-16.9167, 145.7667)"
2017-03-09,Cairns,25.6,32.2,2.2,NE,30.0,SSE,NNE,0.0,11.0,83.0,79.0,1009.6,1006.2,28.3,29.3,Yes,No,"(-16.9167, 145.7667)"
2017-03-10,Cairns,25.1,33.0,0.2,ESE,54.0,SSE,ESE,15.0,30.0,78.0,56.0,1010.8,1007.5,28.3,31.9,No,No,"(-16.9167, 145.7667)"
2017-03-11,Cairns,22.7,33.2,0.2,SE,39.0,SSE,ESE,15.0,28.0,65.0,35.0,1011.2,1008.5,28.6,32.4,No,No,"(-16.9167, 145.7667)"
2017-03-12,Cairns,21.2,32.9,0.0,E,31.0,SE,ENE,15.0,22.0,65.0,53.0,1010.4,1006.6,28.0,32.6,No,No,"(-16.9167, 145.7667)"
2017-03-13,Cairns,21.6,32.1,0.0,NE,28.0,SE,NNE,0.0,15.0,63.0,64.0,1011.4,1008.2,27.8,30.6,No,No,"(-16.9167, 145.7667)"
2017-03-14,Cairns,24.1,32.5,0.0,W,28.0,SE,NNE,15.0,15.0,71.0,68.0,1011.5,1008.0,29.8,31.8,No,Yes,"(-16.9167, 145.7667)"
2017-03-15,Cairns,24.7,32.0,5.0,N,30.0,NW,NNE,2.0,15.0,73.0,71.0,1011.1,1007.3,29.2,30.8,Yes,No,"(-16.9167, 145.7667)"
2017-03-16,Cairns,24.5,32.4,0.0,N,28.0,W,NNE,4.0,13.0,73.0,70.0,1009.9,1006.6,30.1,31.2,No,No,"(-16.9167, 145.7667)"
2017-03-17,Cairns,24.8,33.1,0.0,NNE,31.0,ESE,NNE,9.0,15.0,70.0,67.0,1011.0,1008.4,30.2,31.5,No,Yes,"(-16.9167, 145.7667)"
2017-03-18,Cairns,24.7,32.3,10.2,NNW,24.0,ESE,NE,6.0,15.0,75.0,74.0,1011.9,1009.2,30.2,31.7,Yes,Yes,"(-16.9167, 145.7667)"
2017-03-19,Cairns,21.3,31.1,17.0,NNE,50.0,SSE,NNE,15.0,13.0,74.0,89.0,1012.2,1009.2,27.9,27.6,Yes,Yes,"(-16.9167, 145.7667)"
2017-03-20,Cairns,23.1,31.7,23.8,NE,31.0,ESE,ENE,11.0,19.0,71.0,78.0,1011.8,1008.1,28.5,29.5,Yes,No,"(-16.9167, 145.7667)"
2017-03-21,Cairns,24.0,31.6,0.2,ENE,30.0,ESE,ENE,7.0,19.0,74.0,72.0,1011.1,1007.5,29.2,31.2,No,No,"(-16.9167, 145.7667)"
2017-03-22,Cairns,23.9,32.1,0.4,NNE,24.0,SW,NNE,4.0,13.0,77.0,70.0,1010.7,1006.8,28.9,31.2,No,No,"(-16.9167, 145.7667)"
2017-03-23,Cairns,24.8,32.5,0.0,NE,31.0,ESE,NE,9.0,17.0,74.0,70.0,1010.1,1006.9,29.5,31.9,No,No,"(-16.9167, 145.7667)"
2017-03-24,Cairns,25.0,31.0,0.0,SE,33.0,SSE,S,17.0,11.0,79.0,74.0,1009.7,1006.9,27.9,29.4,No,Yes,"(-16.9167, 145.7667)"
2017-03-25,Cairns,24.0,33.2,16.8,SE,41.0,S,ESE,11.0,26.0,80.0,61.0,1009.6,1006.1,27.9,32.4,Yes,No,"(-16.9167, 145.7667)"
2017-03-26,Cairns,23.8,33.6,0.0,NNE,26.0,WSW,N,9.0,13.0,72.0,64.0,1009.6,1005.2,28.9,31.6,No,No,"(-16.9167, 145.7667)"
2017-03-27,Cairns,23.9,34.4,0.0,N,24.0,W,N,9.0,15.0,69.0,68.0,1008.1,1002.7,28.4,32.6,No,No,"(-16.9167, 145.7667)"
2017-03-28,Cairns,25.1,36.2,0.0,W,39.0,W,WNW,26.0,22.0,64.0,48.0,1004.8,1000.1,30.8,35.8,No,No,"(-16.9167, 145.7667)"
2017-03-29,Cairns,27.5,35.5,0.0,N,44.0,NW,N,17.0,33.0,64.0,76.0,1005.4,1002.7,32.3,32.5,No,No,"(-16.9167, 145.7667)"
2017-03-30,Cairns,26.4,34.1,0.0,N,35.0,WNW,E,17.0,6.0,66.0,84.0,1009.8,1007.5,32.4,26.8,No,Yes,"(-16.9167, 145.7667)"
